date,state,city,place_type,confirmed,deaths,is_last,estimated_population_2019,city_ibge_code,confirmed_per_100k_inhabitants,death_rate
2020-07-09,BA,Varzedo,city,14,2,True,8838,2933174,158.40688,0.1429
2020-07-09,BA,Vera Cruz,city,137,4,True,43223,2933208,316.96088,0.0292
2020-07-09,BA,Vereda,city,46,1,True,6205,2933257,741.33763,0.0217
2020-07-09,BA,Vitória da Conquista,city,1111,22,True,338480,2933307,328.2321,0.0198
2020-07-09,BA,Wagner,city,1,0,True,9345,2933406,10.70091,0.0
2020-07-09,BA,Wanderley,city,1,0,True,12238,2933455,8.17127,0.0
2020-07-09,BA,Wenceslau Guimarães,city,192,3,True,21101,2933505,909.90948,0.0156
2020-07-09,BA,Xique-Xique,city,39,1,True,46483,2933604,83.90164,0.0256
2020-07-09,CE,Abaiara,city,27,1,True,11737,2300101,230.04175,0.037
2020-07-09,CE,Acarape,city,687,13,True,14929,2300150,4601.78177,0.0189
2020-07-09,CE,Acaraú,city,1888,47,True,62641,2300200,3014.00042,0.0249
2020-07-09,CE,Acopiara,city,336,18,True,54270,2300309,619.12659,0.0536
2020-07-09,CE,Aiuaba,city,9,1,True,17399,2300408,51.72711,0.1111
2020-07-09,CE,Alcântaras,city,309,3,True,11714,2300507,2637.86922,0.0097
2020-07-09,CE,Altaneira,city,3,1,True,7586,2300606,39.54653,0.3333
2020-07-09,CE,Alto Santo,city,114,4,True,17146,2300705,664.87811,0.0351
2020-07-09,CE,Amontada,city,690,15,True,43452,2300754,1587.95913,0.0217
2020-07-09,CE,Antonina do Norte,city,12,0,True,7353,2300804,163.19869,0.0
2020-07-09,CE,Apuiarés,city,131,10,True,14600,2300903,897.26027,0.0763
2020-07-09,CE,Aquiraz,city,711,24,True,80271,2301000,885.74952,0.0338
2020-07-09,CE,Aracati,city,857,40,True,74547,2301109,1149.61031,0.0467
2020-07-09,CE,Aracoiaba,city,504,10,True,26469,2301208,1904.11425,0.0198
2020-07-09,CE,Ararendá,city,19,2,True,10935,2301257,173.754,0.1053
